id,name,description
Q131392102,Stephen,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392150,Harold,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392168,Bronson,fictional character from 2023 film Teenage Mutant Ninja Turtles: Mutant Mayhem
Q131392175,Kitsune,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392183,Hun,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392376,Chainsaw,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392380,Cane,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392384,Angel,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392409,Bernie,fictional character from 2023 film Teenage Mutant Ninja Turtles: Mutant Mayhem
Q131392433,Roamin,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392445,Freddie,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392449,Elixiar,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392461,Celina,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392469,Sally,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392499,Lee,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392503,Goldfin,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131392508,Josefina Bishop,fictional character from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q752166,Hadad,
Q767219,Lamashtu,demoness in ancient Mesopotamian religion
Q816170,Belphegor,one of the seven princes of Hell
Q80709602,Jammerhead,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80716228,Torbin Zixx,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80719297,Aloysius Biggles,fictional robot in tthe 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80721444,Starlee Hambrath,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80783258,Dark Leonardo,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80783256,Dark Donatello,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80783263,Dark Michelangelo,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80783265,Dark Raphael,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80785029,Zukko,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q249178,kitchen god,the most important of a plethora of Chinese domestic gods that protect the hearth and family
Q269515,Dōsojin,type of Shinto kami
Q279872,Ogma,character from Irish mythology and Scottish mythology
Q733322,Asmodeus,king of demons from the deuterocanonical Book of Tobit
Q749391,Nunbarsegunu,mesopotamian mother goddess of barley
Q752162,Souls of Pe and Nekhen,supernatural beings in ancient Egyptian religion
Q752958,Upelluri,
Q761936,Atarrabi,
Q766677,Yahweh,"national god of ancient Israel and Judah kingdoms, god of monotheistic Judaism and Abrahamic religions"
Q795080,Ugajin,"Japanese deity taking the form of a snake with a human head, variably an elderly man or woman's head"
Q797477,Bael,Demon described in demonological grimoires
Q808902,Barrex,Name of a Celtic deity
Q810727,Bathala,deity
Q818378,Bennu,heron-like deity of Ancient Egyptian mythology
Q2095507,Kludde,shapeshifting demon from Flanders
Q2139336,Balam,demon in Judeo-Christian tradition
Q2141167,Allocer,Demon in grimoire books
Q2346718,Gremory,demon sometimes written as Gomory
Q2351019,Agaliarept,Demon in the Grimoirium Verum
Q2357824,Murmur,demon
Q2365991,Mulungu,bantu deity
Q2381280,Silap Inua,Inuit deity
Q2393087,Rundas,hittite god
Q2401635,Ometochtli,
Q2407554,God in the Bahá'í Faith,Baháʼí conception of God
Q2447410,Purson,20th Spirit of the Goetia
Q2458513,Barbas,demon in the Ars Goetia
Q2679768,Kelenken,demon in the mythology of the Tehuelche
Q2729046,Bune,Demon
Q2737829,Furfur,Goetic demon
Q2740602,Zepar,
Q2740607,Glasya-Labolas,
Q2740616,Gusion,a strong Great Duke of Hell in demonology
Q2740678,Leraje,Goetic demon
Q2742962,Andrealphus,
Q3116535,Decarabia,
Q3195554,Keshi,demon in Hindu mythology
Q3231467,Dantalion,
Q3231694,Haagenti,Figure of Hell in demonology
Q3231710,Orias,Goetic demon
Q3231717,Kimaris,66th demon of the first part of the Lemegeton
Q3231732,Crocell,demon
Q3232523,Shax,demon described in the Ars Goetia
Q3235493,Vual,
Q3235522,Malthus,demon
Q3235533,Forneus,Goetic demon
Q3235542,Bifrons,Demon in the Lesser Key of Solomon
Q3235546,Bathin,
Q3235900,Foras,"President of Hell, commanding 29 legions of demons"
Q3235908,Ose,"demon, fifty-seventh spirit in the Goetia"
Q18009936,Chelidon,daughter of Pandareus in Greek mythology
Q18010293,Munippus,"mythical Trojan, child of Cilla"
Q18018199,Aenetus,"Greek mythical character, son of Deion and Diomede"
Q18018281,Alcimus,son of Hippokoon
Q18018459,Areilycus,
Q18018460,Archilycus,son of Itonus in Greek mythology
Q18018814,Boeotus,son of Itonus in Greek mythology
Q18019243,Dascylus,"Greek mythological figure, son of Periaudos"
Q18019245,Dascylus,
Q18020069,Eurybates,herald of Odysseus
Q80786244,Godman Falcon,fictional Planet Racers character
Q1065105,Hou Yi,Chinese mythological archer
Q2625996,Taraka,hindu goddess
Q6791855,Matton,"""kneader"", ancient Spartan demi-god"
Q6799560,Mbaba Mwana Waresa,Zulu deity
Q6812505,landlord god,"Chinese tutelary god for specific buildings, especially homes"
Q12269097,Xuban,ancient deity
Q79969074,Lafayette Le Drone,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q79969075,Murishima,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q79969954,Barney Mushnik,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q79970181,Rufus Higby,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q79970187,Willie Wombat,fictional animatronic machine from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q79970459,Bogart Flywheel,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q79974283,Shibano,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q79993287,Clayton Kellerman,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q79996288,Turtle Terminator,fictional robot in the 1987–1996 animated Teenage Mutant Ninja Turtles television series
Q80104059,Ernie,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80104060,Phil,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80104061,Professor,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80105119,Harry Parker,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80105117,Marion Richards,fictional character from the 2003–2009 animated Teenage Mutant Ninja Turtles television series
Q80130134,Anton Zeck,fictional character in the 2012–2017 animated Teenage Mutant Ninja Turtles television series
Q80130135,Ivan Steranko,fictional character in the 2012–2017 animated Teenage Mutant Ninja Turtles television series
Q80182608,Crazy Manny,fictional character from the 2003–2009 animated Teenage Mutant Ninja Turtles television series
Q80188898,Sydney,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80206519,Abigail Finn,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80209395,Tyler,fictional character in the 2003–2009 animated Teenage Mutant Ninja Turtles television series
Q80210040,Mortu,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80316238,Ue-Sama,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80316295,Gyoji,fictional Teenage Mutant Ninja Turtles character
Q80316300,Daimyo,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80325702,Frank,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80325700,Sarge,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80349707,Weasel,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q80360892,Arboost,fictional Teenage Mutant Ninja Turtles character
Q106572174,Baxter Stockman,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106572298,Bebop,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106572299,Rocksteady,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106572335,Rahzar,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106572338,Tokka,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106572497,Mechaturtle,fictional robot in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106572528,Leatherhead,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106572538,Cement Man,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106572552,Slash,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106572582,Traag,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106572602,Granitor,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106573007,Groundchuck,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106573096,Dirtbag,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106573126,Tatsu,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106573289,REX-1,fictional robot in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106573315,Scratch,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106573352,Triceraton,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106573369,Scale Tail,fictional character in the 1989–1993 Teenage Mutant Ninja Turtles video game series
Q106574386,Splinter,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106574394,Donatello,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106574399,Leonardo,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106574404,Michelangelo,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106574417,Raphael,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106574589,Casey Jones,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106574630,Dragon Face,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106574665,Hun,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106574677,Ch’rell,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106574811,Baxter Stockman,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106574837,April O'Neil,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106575201,Karai,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106575386,Bishop,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106575405,Ultimate Slayer,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles video game series
Q106576422,Splinter,fictional character in the 2007–2009 Teenage Mutant Ninja Turtles video game series
Q106576426,Donatello,fictional character in the 2007–2009 Teenage Mutant Ninja Turtles video game series
Q106576434,Michelangelo,fictional character in the 2007–2009 Teenage Mutant Ninja Turtles video game series
Q106576432,Leonardo,fictional character in the 2007–2009 Teenage Mutant Ninja Turtles video game series
Q106576438,Raphael,fictional character in the 2007–2009 Teenage Mutant Ninja Turtles video game series
Q106576485,Shredder,fictional character in the 2007–2009 Teenage Mutant Ninja Turtles video game series
Q106576492,Hun,fictional character in the 2007–2009 Teenage Mutant Ninja Turtles video game series
Q106576498,Karai,fictional character in the 2007–2009 Teenage Mutant Ninja Turtles video game series
Q106576504,Max Winters,fictional character in the 2007–2009 Teenage Mutant Ninja Turtles video game series
